,month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count
314027,202405,65760,"tecumseh, mo",543675.0,5.0
314026,202405,50593,"varina, ia",160000.0,1.0
314025,202405,33178,"miami, fl",495125.0,238.0
314103,202405,69032,"hayes center, ne",1790000.0,1.0
314105,202405,78526,"brownsville, tx",325500.0,155.0
313780,202405,27295,"lexington, nc",338850.0,103.0
314173,202405,61016,"cherry valley, il",357450.0,1.0
314184,202405,14605,"rochester, ny",81225.0,9.0
314183,202405,24014,"roanoke, va",479500.0,30.0
314182,202405,67855,"johnson, ks",183500.0,4.0
314181,202405,28206,"charlotte, nc",552300.0,31.0
314180,202405,55404,"minneapolis, mn",234975.0,64.0
314179,202405,76513,"belton, tx",410625.0,219.0
314178,202405,72583,"viola, ar",397425.0,5.0
314177,202405,30014,"covington, ga",377376.0,186.0
314176,202405,61411,"adair, il",59000.0,1.0
314175,202405,62088,"staunton, il",168750.0,14.0
314174,202405,62353,"mount sterling, il",196850.0,10.0
314172,202405,68313,"beaver crossing, ne",425000.0,1.0
314106,202405,1034,"granville, ma",524450.0,5.0
314171,202405,29569,"loris, sc",344675.0,120.0
314170,202405,22980,"waynesboro, va",388650.0,65.0
314169,202405,47138,"lexington, in",329950.0,5.0
314168,202405,11756,"levittown, ny",724000.0,40.0
314167,202405,71068,"ringgold, la",186225.0,5.0
314166,202405,97865,"mount vernon, or",1040750.0,4.0
314165,202405,24924,"buckeye, wv",307450.0,2.0
314164,202405,48198,"ypsilanti, mi",252225.0,34.0
314163,202405,23837,"courtland, va",350000.0,7.0
314162,202405,27808,"bath, nc",464400.0,13.0
314161,202405,36511,"bon secour, al",389900.0,1.0
314185,202405,10576,"pound ridge, ny",1579500.0,16.0
314186,202405,13425,"oriskany falls, ny",469900.0,3.0
314187,202405,16662,"martinsburg, pa",630000.0,2.0
314188,202405,98360,"orting, wa",634950.0,30.0
314211,202405,55359,"maple plain, mn",1268750.0,22.0
314210,202405,78733,"austin, tx",1655500.0,55.0
314209,202405,84730,"glenwood, ut",659000.0,5.0
314208,202405,66547,"wamego, ks",378725.0,18.0
314207,202405,54626,"eastman, wi",128900.0,3.0
314206,202405,4417,"burlington, me",190975.0,6.0
314205,202405,37916,"knoxville, tn",624700.0,1.0
314204,202405,18621,"hunlock creek, pa",294450.0,4.0
314203,202405,51053,"schaller, ia",80000.0,1.0
314202,202405,28751,"maggie valley, nc",568750.0,48.0
314201,202405,47040,"rising sun, in",527400.0,6.0
314200,202405,20117,"middleburg, va",2677500.0,24.0
314199,202405,20866,"burtonsville, md",403725.0,6.0
314198,202405,31513,"baxley, ga",269450.0,35.0
314197,202405,75092,"sherman, tx",409734.0,138.0
314196,202405,49922,"dollar bay, mi",239900.0,1.0
314195,202405,50219,"pella, ia",444229.0,29.0
314194,202405,77485,"wallis, tx",279750.0,7.0
314193,202405,5101,"bellows falls, vt",384675.0,5.0
314192,202405,44215,"chippewa lake, oh",254500.0,5.0
314191,202405,30668,"tignall, ga",258750.0,7.0
314190,202405,11569,"point lookout, ny",1299000.0,9.0
314189,202405,53066,"oconomowoc, wi",599925.0,121.0
314160,202405,25511,"dunlow, wv",150000.0,1.0
314159,202405,26288,"webster springs, wv",80000.0,5.0
314158,202405,45338,"lewisburg, oh",227700.0,6.0
314131,202405,70394,"raceland, la",220000.0,35.0
314129,202405,18062,"macungie, pa",472500.0,24.0
314128,202405,96067,"mount shasta, ca",581000.0,44.0
314127,202405,12180,"troy, ny",355975.0,47.0
314126,202405,56327,"farwell, mn",501150.0,3.0
314125,202405,10512,"carmel, ny",457250.0,44.0
314124,202405,48138,"grosse ile, mi",650000.0,22.0
314123,202405,11790,"stony brook, ny",719500.0,22.0
314122,202405,48637,"merrill, mi",169825.0,3.0
314121,202405,51446,"irwin, ia",118500.0,2.0
314120,202405,83523,"craigmont, id",387450.0,4.0
314119,202405,22729,"mitchells, va",1350000.0,1.0
314118,202405,79510,"clyde, tx",293126.0,25.0
314117,202405,46910,"akron, in",289500.0,2.0
314116,202405,12959,"mooers forks, ny",224900.0,5.0
314115,202405,98257,"la conner, wa",755500.0,26.0
314114,202405,55360,"mayer, mn",398450.0,20.0
314113,202405,6057,"new hartford, ct",630725.0,9.0
314112,202405,13057,"east syracuse, ny",241900.0,8.0
314111,202405,30442,"millen, ga",199500.0,19.0
314110,202405,28516,"beaufort, nc",599925.0,79.0
314109,202405,27370,"trinity, nc",348072.0,42.0
314108,202405,54921,"bancroft, wi",264950.0,2.0
314107,202405,17952,"mary d, pa",180000.0,1.0
314130,202405,53011,"cascade, wi",323250.0,5.0
314132,202405,12859,"porter corners, ny",417500.0,4.0
314157,202405,95311,"coulterville, ca",394500.0,23.0
314133,202405,45044,"middletown, oh",258700.0,59.0
314156,202405,60073,"round lake, il",285000.0,28.0
314155,202405,60465,"palos hills, il",379900.0,22.0
314154,202405,33707,"saint petersburg, fl",449450.0,271.0
314153,202405,73550,"hollis, ok",75000.0,3.0
314152,202405,4360,"vienna, me",515000.0,2.0
314151,202405,8046,"willingboro, nj",372450.0,46.0
314150,202405,29146,"springfield, sc",55000.0,1.0
314149,202405,24962,"pence springs, wv",1150000.0,1.0
314148,202405,33496,"boca raton, fl",1222243.0,222.0
314147,202405,84530,"la sal, ut",425000.0,3.0
314146,202405,47515,"bristow, in",385000.0,1.0
314145,202405,73625,"butler, ok",219500.0,2.0
314144,202405,44857,"norwalk, oh",257225.0,24.0
314143,202405,40508,"lexington, ky",250000.0,40.0
314142,202405,48647,"mio, mi",194200.0,19.0
314141,202405,41201,"adams, ky",249900.0,1.0
314140,202405,3257,"new london, nh",649750.0,10.0
314139,202405,16639,"fallentimber, pa",63000.0,1.0
314138,202405,27889,"washington, nc",372500.0,47.0
314137,202405,47106,"borden, in",331150.0,7.0
314136,202405,44431,"leetonia, oh",89950.0,5.0
314135,202405,85086,"phoenix, az",750000.0,227.0
314134,202405,26260,"davis, wv",450000.0,19.0
313997,202405,45804,"lima, oh",66750.0,12.0
313996,202405,56371,"roscoe, mn",246500.0,1.0
313995,202405,85750,"tucson, az",698583.0,123.0
313847,202405,4430,"east millinocket, me",201450.0,7.0
313858,202405,13620,"castorland, ny",208950.0,1.0
313857,202405,3781,"plainfield, nh",323250.0,4.0
313856,202405,38582,"silver point, tn",480925.0,10.0
313855,202405,68669,"ulysses, ne",63600.0,1.0
313854,202405,40023,"fisherville, ky",675000.0,21.0
313853,202405,91978,"spring valley, ca",833000.0,6.0
313852,202405,32044,"hampton, fl",434475.0,11.0
313851,202405,4543,"damariscotta, me",595000.0,3.0
313850,202405,35085,"jemison, al",248538.0,17.0
313849,202405,56440,"clarissa, mn",198550.0,1.0
313848,202405,19372,"thorndale, pa",440000.0,1.0
313846,202405,68366,"greenwood, ne",451750.0,2.0
313994,202405,60448,"mokena, il",526000.0,30.0
313845,202405,72732,"garfield, ar",877500.0,34.0
313844,202405,28006,"alexis, nc",358675.0,2.0
313843,202405,94127,"san francisco, ca",2350000.0,13.0
313842,202405,98284,"sedro woolley, wa",613238.0,57.0
313841,202405,68724,"center, ne",581149.0,2.0
313840,202405,94563,"orinda, ca",2341000.0,34.0
313839,202405,92374,"redlands, ca",660975.0,32.0
313838,202405,21144,"severn, md",516225.0,19.0
313837,202405,80904,"colorado springs, co",575000.0,60.0
313836,202405,49610,,333750.0,1.0
313835,202405,23663,"hampton, va",249625.0,44.0
313859,202405,17864,"port trevorton, pa",375000.0,1.0
313860,202405,31028,"centerville, ga",279000.0,14.0
313861,202405,26847,"petersburg, wv",192500.0,8.0
313862,202405,50854,"mount ayr, ia",140250.0,8.0
313885,202405,5758,"mount holly, vt",541000.0,4.0
313884,202405,72517,"brockwell, ar",94900.0,1.0
313883,202405,98856,"twisp, wa",724000.0,15.0
313882,202405,11010,"franklin square, ny",794250.0,22.0
313881,202405,48507,"flint, mi",73250.0,61.0
313880,202405,55768,"mountain iron, mn",459900.0,8.0
313879,202405,4221,"canton, me",235000.0,1.0
313878,202405,47558,"montgomery, in",252250.0,5.0
313877,202405,3753,"grantham, nh",495000.0,21.0
313876,202405,61844,"fithian, il",199900.0,2.0
313875,202405,70663,"sulphur, la",209500.0,119.0
313874,202405,46795,"wolcottville, in",409950.0,19.0
313873,202405,2170,"quincy, ma",684743.0,7.0
313872,202405,63068,"new haven, mo",157400.0,11.0
313871,202405,19543,"morgantown, pa",523725.0,5.0
313870,202405,60827,"riverdale, il",149650.0,50.0
313869,202405,32561,"gulf breeze, fl",799000.0,137.0
313868,202405,24348,"independence, va",249900.0,13.0
313867,202405,79248,"paducah, tx",65500.0,4.0
313866,202405,75459,"howe, tx",302022.0,21.0
313865,202405,12308,"schenectady, ny",177125.0,10.0
313864,202405,44070,"north olmsted, oh",291975.0,24.0
313863,202405,56574,"perley, mn",179900.0,1.0
313834,202405,61761,"normal, il",378675.0,48.0
313833,202405,19474,"skippack, pa",562400.0,2.0
313832,202405,1521,"holland, ma",409925.0,6.0
313805,202405,39747,"kilmichael, ms",115950.0,2.0
313803,202405,54476,"schofield, wi",321150.0,15.0
313802,202405,48415,"birch run, mi",227000.0,13.0
313801,202405,84403,"ogden, ut",460750.0,76.0
313800,202405,79359,"seagraves, tx",205000.0,6.0
313799,202405,21734,"funkstown, md",264875.0,3.0
313798,202405,14617,"rochester, ny",212450.0,14.0
313797,202405,2822,"exeter, ri",699950.0,7.0
313796,202405,12196,"west sand lake, ny",457125.0,4.0
313795,202405,31768,"moultrie, ga",262400.0,38.0
313794,202405,5829,"derby, vt",425875.0,12.0
313793,202405,39842,"dawson, ga",96250.0,13.0
313792,202405,73090,"union city, ok",1163000.0,2.0
313791,202405,85742,"tucson, az",465498.0,114.0
313790,202405,77950,"austwell, tx",569000.0,3.0
313789,202405,96073,"palo cedro, ca",678100.0,15.0
313788,202405,40011,"campbellsburg, ky",336725.0,2.0
313787,202405,30601,"athens, ga",390000.0,27.0
313786,202405,7027,"garwood, nj",699450.0,4.0
313785,202405,79547,"rule, tx",58663.0,4.0
313784,202405,28625,"statesville, nc",336198.0,106.0
313783,202405,20855,"derwood, md",699750.0,8.0
313782,202405,39149,"pinola, ms",171500.0,4.0
313781,202405,11801,"hicksville, ny",799999.0,56.0
313804,202405,53151,"new berlin, wi",424925.0,34.0
313806,202405,35959,"cedar bluff, al",435000.0,34.0
313831,202405,90248,"gardena, ca",771972.0,4.0
313807,202405,45832,"convoy, oh",269900.0,5.0
313830,202405,84643,"mayfield, ut",380000.0,5.0
313829,202405,82054,"carpenter, wy",496950.0,4.0
313828,202405,78932,"carmine, tx",930000.0,2.0
313827,202405,29138,"saluda, sc",674450.0,8.0
313826,202405,1605,"worcester, ma",373050.0,15.0
313825,202405,95054,"santa clara, ca",1284750.0,13.0
313824,202405,35456,"duncanville, al",377175.0,6.0
313823,202405,49056,"grand junction, mi",320925.0,9.0
313822,202405,36432,"castleberry, al",182500.0,2.0
313821,202405,64770,"montrose, mo",20000.0,1.0
313820,202405,20818,"cabin john, md",2886000.0,4.0
313819,202405,48380,"milford, mi",703675.0,12.0
313818,202405,56218,"boyd, mn",195900.0,1.0
313817,202405,33472,"boynton beach, fl",495000.0,151.0
313816,202405,15469,"normalville, pa",249900.0,1.0
313815,202405,29708,"fort mill, sc",603750.0,86.0
313814,202405,61919,"camargo, il",302450.0,2.0
313813,202405,35188,"woodstock, al",246950.0,4.0
313812,202405,3595,"twin mountain, nh",570000.0,3.0
313811,202405,6608,"bridgeport, ct",244450.0,2.0
313810,202405,54220,"manitowoc, wi",309500.0,70.0
313809,202405,76651,"italy, tx",329900.0,13.0
313808,202405,8690,"trenton, nj",514250.0,18.0
313886,202405,15655,"laughlintown, pa",896750.0,3.0
313887,202405,49232,"camden, mi",349975.0,7.0
313888,202405,49719,"cedarville, mi",259000.0,9.0
313968,202405,43766,"new straitsville, oh",69000.0,3.0
313966,202405,80515,"drake, co",512000.0,13.0
313965,202405,59728,"elliston, mt",1787500.0,1.0
313964,202405,83706,"boise, id",538175.0,48.0
313963,202405,54850,"la pointe, wi",580000.0,6.0
313962,202405,73852,"mooreland, ok",117750.0,8.0
313961,202405,84341,"logan, ut",532958.0,46.0
313960,202405,53070,"oostburg, wi",424950.0,6.0
313959,202405,97231,"portland, or",1012250.0,32.0
313958,202405,68957,"lawrence, ne",170000.0,0.0
313957,202405,95568,"somes bar, ca",375000.0,1.0
313956,202405,15688,"tarrs, pa",39900.0,1.0
313955,202405,71354,"monterey, la",220975.0,3.0
313954,202405,48152,"livonia, mi",304900.0,25.0
313953,202405,83705,"boise, id",485725.0,37.0
313952,202405,22542,"rhoadesville, va",633750.0,2.0
313951,202405,28462,"supply, nc",503975.0,119.0
313950,202405,73539,"elmer, ok",582500.0,2.0
313949,202405,38857,"mooreville, ms",291200.0,8.0
313948,202405,16136,"koppel, pa",198000.0,1.0
313947,202405,25701,"huntington, wv",140000.0,43.0
313946,202405,28025,"concord, nc",395000.0,103.0
313945,202405,98940,"ronald, wa",729250.0,22.0
313944,202405,76426,"bridgeport, tx",349225.0,82.0
313967,202405,97342,"detroit, or",643725.0,7.0
313969,202405,50484,"woden, ia",87000.0,0.0
313942,202405,48812,,129900.0,1.0
313970,202405,34242,"sarasota, fl",1200000.0,329.0
313993,202405,85336,"san luis, az",269500.0,29.0
313992,202405,95646,,19150.0,28.0
313991,202405,53919,"brandon, wi",219900.0,1.0
313990,202405,48060,"port huron, mi",159950.0,67.0
313989,202405,47630,"newburgh, in",399450.0,71.0
313988,202405,14625,"rochester, ny",260700.0,7.0
313987,202405,94534,"fairfield, ca",786975.0,33.0
313986,202405,45101,"aberdeen, oh",266500.0,2.0
313985,202405,19960,"lincoln, de",507995.0,23.0
313984,202405,83644,"middleton, id",702400.0,93.0
313983,202405,49090,"south haven, mi",826500.0,71.0
313982,202405,52160,"new albin, ia",474675.0,4.0
313981,202405,25437,"points, wv",389000.0,1.0
313980,202405,41603,"banner, ky",329950.0,4.0
313979,202405,95555,"orick, ca",549900.0,1.0
313978,202405,12121,"melrose, ny",491750.0,2.0
313977,202405,61360,"seneca, il",608750.0,3.0
313976,202405,4562,"phippsburg, me",837500.0,6.0
313975,202405,49034,"climax, mi",401175.0,3.0
313974,202405,75503,"texarkana, tx",313750.0,92.0
313973,202405,43947,"shadyside, oh",155125.0,7.0
313972,202405,99019,"liberty lake, wa",697500.0,52.0
313971,202405,7865,"port murray, nj",477450.0,5.0
313943,202405,88034,"faywood, nm",525000.0,1.0
313941,202405,15685,"southwest, pa",95000.0,0.0
313889,202405,29828,"gloverville, sc",289950.0,1.0
313914,202405,53154,"oak creek, wi",451250.0,57.0
313912,202405,17543,"lititz, pa",541400.0,49.0
313911,202405,33471,"moore haven, fl",273500.0,17.0
313910,202405,13144,"richland, ny",192500.0,3.0
313909,202405,80454,"indian hills, co",674950.0,2.0
313908,202405,12809,"argyle, ny",423500.0,8.0
313907,202405,47369,"pennville, in",263000.0,1.0
313906,202405,82712,"beulah, wy",1053500.0,2.0
313905,202405,31033,"haddock, ga",325000.0,3.0
313904,202405,74137,"tulsa, ok",594225.0,55.0
313903,202405,30240,"lagrange, ga",281100.0,62.0
313902,202405,66429,"grantville, ks",480000.0,1.0
313901,202405,6444,"marion, ct",769900.0,3.0
313900,202405,17060,"mill creek, pa",299900.0,1.0
313899,202405,46991,"van buren, in",266250.0,3.0
313898,202405,62806,"albion, il",89900.0,6.0
313897,202405,50641,"hazleton, ia",379222.0,1.0
313896,202405,33064,"pompano beach, fl",424900.0,312.0
313895,202405,15376,"west alexander, pa",749900.0,1.0
313894,202405,67543,"haven, ks",133100.0,6.0
313893,202405,14842,"himrod, ny",349500.0,5.0
313892,202405,53182,"union grove, wi",485925.0,20.0
313891,202405,76629,"bremond, tx",248750.0,5.0
313890,202405,49885,"skandia, mi",345000.0,3.0
313913,202405,43609,"toledo, oh",59475.0,26.0
313915,202405,72025,"casa, ar",125000.0,1.0
313940,202405,62217,"baldwin, il",249000.0,2.0
313916,202405,7458,"saddle river, nj",2495000.0,44.0
313939,202405,72101,"mc crory, ar",130000.0,5.0
313938,202405,44333,"akron, oh",497450.0,21.0
313937,202405,81101,"alamosa, co",392750.0,25.0
313936,202405,54246,"washington island, wi",555000.0,4.0
313935,202405,21078,"havre de grace, md",461250.0,45.0
313934,202405,25564,"sod, wv",119900.0,1.0
313933,202405,60084,"wauconda, il",496500.0,17.0
313932,202405,21666,"stevensville, md",642425.0,32.0
313931,202405,10037,"new york, ny",475000.0,19.0
313930,202405,60097,"wonder lake, il",312400.0,24.0
313929,202405,12122,"middleburgh, ny",267400.0,9.0
313928,202405,28607,"boone, nc",756570.0,95.0
313927,202405,61418,"biggsville, il",214425.0,1.0
313926,202405,21756,"keedysville, md",572225.0,4.0
313925,202405,83617,"emmett, id",752475.0,76.0
313924,202405,97113,"cornelius, or",571920.0,27.0
313923,202405,63060,"lonedell, mo",179900.0,1.0
313922,202405,13160,"union springs, ny",506225.0,3.0
313921,202405,14626,"rochester, ny",252400.0,18.0
313920,202405,65777,"moody, mo",112400.0,2.0
313919,202405,28365,"mount olive, nc",227450.0,9.0
313918,202405,54234,"sister bay, wi",799900.0,42.0
313917,202405,47145,"milltown, in",431950.0,2.0
313345,202405,22033,"fairfax, va",708725.0,24.0
313343,202405,99116,"coulee dam, wa",192000.0,5.0
312475,202405,59422,"choteau, mt",414950.0,13.0
312759,202405,97413,"blue river, or",697000.0,7.0
312770,202405,7050,"orange, nj",428124.0,25.0
312769,202405,7108,"newark, nj",449500.0,14.0
312768,202405,32534,"pensacola, fl",262500.0,49.0
312767,202405,75935,"center, tx",227500.0,30.0
312766,202405,24464,"montebello, va",380450.0,2.0
312765,202405,24352,"laurel fork, va",271175.0,2.0
312764,202405,12517,"copake falls, ny",886250.0,3.0
312763,202405,8027,"gibbstown, nj",369000.0,6.0
312762,202405,95389,"yosemite national park, ca",1688250.0,9.0
312761,202405,31303,"clyo, ga",565500.0,4.0
312760,202405,92057,"oceanside, ca",697475.0,57.0
312758,202405,62424,"dieterich, il",237500.0,3.0
312799,202405,67861,"leoti, ks",87500.0,3.0
312757,202405,66854,"hartford, ks",272250.0,2.0
312756,202405,79849,"san elizario, tx",243675.0,10.0
312755,202405,29125,"pinewood, sc",126238.0,3.0
312754,202405,73459,"thackerville, ok",523750.0,6.0
312753,202405,53168,"salem, wi",407450.0,30.0
312752,202405,77706,"beaumont, tx",288975.0,158.0
312751,202405,5048,"hartland, vt",2806250.0,3.0
312750,202405,33702,"saint petersburg, fl",361475.0,181.0
312749,202405,33809,"lakeland, fl",331225.0,66.0
312748,202405,18436,"lake ariel, pa",359500.0,97.0
312747,202405,49644,"irons, mi",243700.0,15.0
312771,202405,43143,"mount sterling, oh",392450.0,10.0
312772,202405,4426,"dover foxcroft, me",315250.0,19.0
312773,202405,7044,"verona, nj",668000.0,20.0
312774,202405,47337,,225000.0,1.0
312797,202405,80860,"victor, co",495000.0,9.0
312796,202405,30677,"watkinsville, ga",622000.0,68.0
312795,202405,46402,"gary, in",133700.0,12.0
312794,202405,4252,"lisbon falls, me",352000.0,2.0
312793,202405,87718,"eagle nest, nm",375000.0,9.0
312792,202405,30121,"cartersville, ga",404445.0,58.0
312791,202405,50138,"knoxville, ia",270175.0,28.0
312790,202405,39346,"noxapater, ms",169400.0,6.0
312789,202405,43147,"pickerington, oh",536715.0,49.0
312788,202405,27360,"thomasville, nc",313575.0,73.0
312787,202405,43031,"johnstown, oh",882475.0,56.0
312786,202405,37096,"linden, tn",299750.0,15.0
312785,202405,43570,"west unity, oh",195700.0,4.0
312784,202405,73071,"norman, ok",349950.0,120.0
312783,202405,38876,"tremont, ms",564000.0,1.0
312782,202405,95912,"arbuckle, ca",893750.0,6.0
312781,202405,52216,"clarence, ia",185000.0,5.0
312780,202405,49757,"mackinac island, mi",2185750.0,5.0
312779,202405,60409,"calumet city, il",179500.0,72.0
312778,202405,15927,"colver, pa",109975.0,2.0
312777,202405,49707,"alpena, mi",171150.0,30.0
312776,202405,62061,"marine, il",192500.0,1.0
312775,202405,15147,"verona, pa",212750.0,21.0
312746,202405,39825,"brinson, ga",172650.0,2.0
312745,202405,60639,"chicago, il",354950.0,27.0
312744,202405,6854,"norwalk, ct",485500.0,13.0
312717,202405,59834,"frenchtown, mt",857363.0,8.0
312715,202405,43065,"powell, oh",630500.0,46.0
